,characters,digits,lowercase,uppercase,user,user_group
1950,203.0,79.0,22.0,16.0,f0786_07,hsf_1
1951,155.0,107.0,21.0,22.0,f0537_35,hsf_1
1952,191.0,104.0,8.0,11.0,f0768_20,hsf_1
1953,198.0,120.0,23.0,26.0,f0933_38,hsf_1
1954,50.0,88.0,21.0,22.0,f0869_20,hsf_1
1955,222.0,119.0,25.0,26.0,f0865_24,hsf_1
1956,215.0,84.0,20.0,23.0,f0704_31,hsf_1
1957,197.0,103.0,21.0,20.0,f0634_01,hsf_1
1958,125.0,97.0,21.0,24.0,f0906_29,hsf_1
1959,123.0,114.0,21.0,17.0,f0758_07,hsf_1
1960,176.0,114.0,25.0,21.0,f0652_30,hsf_1
1961,220.0,104.0,22.0,24.0,f0977_37,hsf_1
1962,207.0,94.0,22.0,21.0,f0607_27,hsf_1
1963,144.0,122.0,26.0,26.0,f0640_19,hsf_1
1964,195.0,119.0,26.0,26.0,f0811_49,hsf_1
1965,181.0,128.0,18.0,23.0,f0890_35,hsf_1
1966,225.0,93.0,21.0,16.0,f0736_38,hsf_1
1967,170.0,124.0,26.0,23.0,f0731_05,hsf_1
1968,178.0,125.0,24.0,25.0,f0993_30,hsf_1
1969,210.0,76.0,23.0,22.0,f0915_03,hsf_1
1970,45.0,57.0,23.0,24.0,f0837_08,hsf_1
1971,146.0,121.0,26.0,25.0,f0527_23,hsf_1
1972,227.0,122.0,24.0,25.0,f0938_10,hsf_1
1973,137.0,125.0,21.0,22.0,f0803_40,hsf_1
1974,234.0,111.0,26.0,26.0,f0876_43,hsf_1
1975,215.0,122.0,22.0,22.0,f0814_03,hsf_1
1976,236.0,119.0,22.0,25.0,f0914_27,hsf_1
1977,193.0,115.0,25.0,21.0,f0587_34,hsf_1
1978,185.0,119.0,24.0,24.0,f0728_14,hsf_1
1979,199.0,112.0,22.0,26.0,f0778_20,hsf_1
1980,233.0,84.0,22.0,21.0,f0571_24,hsf_1
1981,85.0,112.0,22.0,24.0,f0692_03,hsf_1
1982,132.0,97.0,25.0,22.0,f0529_06,hsf_1
1983,201.0,119.0,22.0,25.0,f0625_26,hsf_1
1984,142.0,102.0,17.0,24.0,f0581_30,hsf_1
1985,128.0,118.0,24.0,25.0,f0958_28,hsf_1
1986,225.0,126.0,22.0,26.0,f0673_28,hsf_1
1987,151.0,84.0,21.0,20.0,f0856_23,hsf_1
1988,249.0,119.0,22.0,23.0,f0633_18,hsf_1
1989,178.0,35.0,19.0,18.0,f0600_06,hsf_1
1990,188.0,98.0,25.0,22.0,f0889_48,hsf_1
1991,234.0,123.0,26.0,24.0,f0562_31,hsf_1
1992,249.0,108.0,24.0,26.0,f0690_26,hsf_1
1993,92.0,130.0,24.0,23.0,f0532_09,hsf_1
1994,81.0,118.0,23.0,23.0,f0924_33,hsf_1
1995,96.0,91.0,17.0,23.0,f0832_40,hsf_1
1996,170.0,128.0,24.0,26.0,f0586_11,hsf_1
1997,187.0,89.0,25.0,23.0,f0885_39,hsf_1
1998,191.0,107.0,25.0,22.0,f0997_34,hsf_1
1999,135.0,107.0,26.0,25.0,f0584_22,hsf_1
2000,200.0,102.0,19.0,15.0,f0650_31,hsf_1
2001,161.0,113.0,21.0,22.0,f0813_02,hsf_1
2002,213.0,124.0,25.0,25.0,f0792_07,hsf_1
2003,173.0,113.0,26.0,23.0,f0718_13,hsf_1
2004,195.0,127.0,26.0,26.0,f0774_40,hsf_1
2005,164.0,100.0,19.0,23.0,f0820_47,hsf_1
2006,220.0,106.0,25.0,26.0,f0648_23,hsf_1
2007,143.0,102.0,,18.0,f0779_27,hsf_1
2008,214.0,122.0,24.0,24.0,f0827_09,hsf_1
2009,134.0,104.0,22.0,17.0,f0800_00,hsf_1
2010,78.0,92.0,19.0,17.0,f0830_45,hsf_1
2011,215.0,107.0,26.0,26.0,f0878_21,hsf_1
2012,182.0,110.0,24.0,20.0,f0711_11,hsf_1
2013,232.0,105.0,23.0,23.0,f0574_03,hsf_1
2014,197.0,120.0,26.0,26.0,f0550_24,hsf_1
2015,134.0,126.0,26.0,22.0,f0922_02,hsf_1
2016,152.0,117.0,24.0,24.0,f0826_18,hsf_1
2017,240.0,104.0,20.0,15.0,f0812_32,hsf_1
2018,80.0,45.0,,,f0969_31,hsf_1
2019,130.0,100.0,20.0,23.0,f0669_11,hsf_1
2020,189.0,124.0,26.0,26.0,f0643_23,hsf_1
2021,226.0,124.0,23.0,20.0,f0596_26,hsf_1
2022,127.0,115.0,25.0,25.0,f0880_16,hsf_1
2023,110.0,96.0,19.0,21.0,f0755_46,hsf_1
2024,194.0,97.0,7.0,10.0,f0807_16,hsf_1
2025,199.0,87.0,24.0,22.0,f0971_24,hsf_1
2026,222.0,93.0,24.0,25.0,f0952_49,hsf_1
2027,122.0,102.0,20.0,23.0,f0551_15,hsf_1
2028,197.0,127.0,24.0,26.0,f0777_12,hsf_1
2029,201.0,104.0,21.0,25.0,f0533_32,hsf_1
2030,214.0,124.0,,,f0981_17,hsf_1
2031,178.0,109.0,23.0,21.0,f0594_00,hsf_1
2032,154.0,94.0,24.0,26.0,f0649_22,hsf_1
2033,234.0,118.0,20.0,26.0,f0597_00,hsf_1
2034,219.0,103.0,23.0,25.0,f0544_05,hsf_1
2035,248.0,118.0,25.0,24.0,f0698_45,hsf_1
2036,132.0,127.0,21.0,22.0,f0845_22,hsf_1
2037,187.0,93.0,25.0,22.0,f0921_40,hsf_1
2038,175.0,96.0,21.0,26.0,f0918_47,hsf_1
2039,206.0,92.0,21.0,25.0,f0930_07,hsf_1
2040,227.0,120.0,25.0,25.0,f0991_47,hsf_1
2041,107.0,110.0,14.0,24.0,f0891_44,hsf_1
2042,123.0,95.0,16.0,19.0,f0994_46,hsf_1
2043,130.0,120.0,26.0,24.0,f0781_31,hsf_1
2044,185.0,109.0,24.0,23.0,f0663_30,hsf_1
2045,156.0,87.0,25.0,19.0,f0742_09,hsf_1
2046,142.0,91.0,20.0,16.0,f0689_06,hsf_1
2047,236.0,101.0,22.0,20.0,f0737_49,hsf_1
2048,128.0,101.0,23.0,26.0,f0702_46,hsf_1
2049,104.0,117.0,23.0,19.0,f0528_49,hsf_1
2050,225.0,112.0,19.0,22.0,f0873_42,hsf_1
2051,214.0,131.0,21.0,21.0,f0680_28,hsf_1
2052,114.0,114.0,24.0,24.0,f0985_44,hsf_1
2053,186.0,117.0,25.0,23.0,f0668_31,hsf_1
2054,203.0,87.0,23.0,21.0,f0632_45,hsf_1
2055,179.0,104.0,22.0,26.0,f0835_08,hsf_1
2056,181.0,63.0,16.0,22.0,f0719_05,hsf_1
2057,204.0,112.0,22.0,25.0,f0522_38,hsf_1
2058,152.0,96.0,21.0,22.0,f0773_10,hsf_1
2059,232.0,126.0,24.0,24.0,f0874_26,hsf_1
2060,187.0,115.0,26.0,26.0,f0852_40,hsf_1
2061,201.0,125.0,24.0,26.0,f0868_03,hsf_1
2062,217.0,127.0,25.0,25.0,f0877_17,hsf_1
2063,230.0,126.0,23.0,21.0,f0765_33,hsf_1
2064,176.0,97.0,23.0,21.0,f0965_28,hsf_1
2065,163.0,113.0,23.0,24.0,f0738_13,hsf_1
2066,212.0,115.0,22.0,17.0,f0572_15,hsf_1
2067,197.0,129.0,,9.0,f0696_13,hsf_1
2068,239.0,77.0,21.0,20.0,f0793_02,hsf_1
2069,190.0,80.0,24.0,26.0,f0638_07,hsf_1
2070,159.0,122.0,24.0,21.0,f0591_27,hsf_1
2071,140.0,117.0,20.0,25.0,f0975_48,hsf_1
2072,186.0,126.0,25.0,26.0,f0862_25,hsf_1
2073,193.0,97.0,18.0,16.0,f0968_30,hsf_1
2074,146.0,90.0,22.0,23.0,f0627_14,hsf_1
2075,199.0,103.0,24.0,20.0,f0507_19,hsf_1
2076,200.0,118.0,25.0,26.0,f0898_29,hsf_1
2077,76.0,90.0,7.0,10.0,f0881_03,hsf_1
2078,197.0,115.0,21.0,25.0,f0568_00,hsf_1
2079,149.0,119.0,20.0,24.0,f0662_29,hsf_1
2080,220.0,113.0,22.0,24.0,f0838_49,hsf_1
2081,81.0,71.0,15.0,13.0,f0563_12,hsf_1
2082,214.0,124.0,25.0,26.0,f0631_03,hsf_1
2083,99.0,120.0,16.0,21.0,f0714_32,hsf_1
2084,209.0,115.0,22.0,,f0789_10,hsf_1
2085,132.0,113.0,21.0,22.0,f0720_38,hsf_1
2086,132.0,121.0,6.0,5.0,f0657_41,hsf_1
2087,213.0,106.0,20.0,24.0,f0892_23,hsf_1
2088,236.0,81.0,21.0,23.0,f0508_20,hsf_1
2089,182.0,128.0,13.0,24.0,f0769_14,hsf_1
2090,212.0,104.0,22.0,17.0,f0672_28,hsf_1
2091,159.0,100.0,26.0,23.0,f0575_25,hsf_1
2092,175.0,91.0,19.0,20.0,f0771_13,hsf_1
2093,156.0,92.0,23.0,19.0,f0798_05,hsf_1
2094,198.0,109.0,21.0,23.0,f0910_22,hsf_1
2095,230.0,108.0,25.0,24.0,f0772_14,hsf_1
2096,179.0,117.0,26.0,8.0,f0626_23,hsf_1
2097,156.0,110.0,25.0,26.0,f0744_23,hsf_1
2098,,126.0,27.0,26.0,f3697_32,hsf_7
2099,,130.0,26.0,27.0,f3872_39,hsf_7
2100,,125.0,26.0,25.0,f3746_12,hsf_7
2101,,123.0,24.0,26.0,f4024_12,hsf_7
2102,,127.0,23.0,25.0,f3973_27,hsf_7
2103,,122.0,23.0,26.0,f3644_26,hsf_7
2104,,116.0,22.0,25.0,f3846_02,hsf_7
2105,,126.0,24.0,25.0,f4057_40,hsf_7
2106,,126.0,23.0,26.0,f3864_42,hsf_7
2107,,115.0,20.0,4.0,f3882_22,hsf_7
2108,,126.0,25.0,26.0,f4066_22,hsf_7
2109,,117.0,22.0,24.0,f3956_26,hsf_7
2110,,106.0,23.0,23.0,f4048_24,hsf_7
2111,,130.0,25.0,25.0,f3608_13,hsf_7
2112,,119.0,25.0,26.0,f3725_39,hsf_7
2113,,104.0,21.0,26.0,f3742_12,hsf_7
2114,,114.0,20.0,25.0,f3740_01,hsf_7
2115,,130.0,22.0,26.0,f3976_36,hsf_7
2116,,116.0,23.0,14.0,f3681_31,hsf_7
2117,,123.0,22.0,26.0,f3952_40,hsf_7
2118,,128.0,25.0,26.0,f3765_44,hsf_7
2119,,130.0,26.0,26.0,f3906_44,hsf_7
2120,,130.0,24.0,26.0,f3840_05,hsf_7
2121,,124.0,25.0,26.0,f3799_11,hsf_7
2122,,126.0,25.0,24.0,f3758_19,hsf_7
2123,,131.0,25.0,27.0,f3960_19,hsf_7
2124,,121.0,25.0,24.0,f4032_33,hsf_7
2125,,126.0,25.0,26.0,f3753_43,hsf_7
2126,,116.0,25.0,24.0,f3795_00,hsf_7
2127,,127.0,26.0,26.0,f3736_09,hsf_7
2128,,128.0,24.0,23.0,f3612_13,hsf_7
2129,,94.0,23.0,22.0,f4074_12,hsf_7
2130,,119.0,20.0,26.0,f4063_09,hsf_7
2131,,128.0,26.0,26.0,f4011_12,hsf_7
2132,,122.0,25.0,27.0,f3953_28,hsf_7
2133,,121.0,21.0,26.0,f3737_46,hsf_7
2134,,105.0,26.0,27.0,f3623_42,hsf_7
2135,,101.0,23.0,26.0,f3715_44,hsf_7
2136,,111.0,13.0,25.0,f4092_24,hsf_7
2137,,129.0,22.0,26.0,f3723_03,hsf_7
2138,,109.0,24.0,26.0,f3653_40,hsf_7
2139,,127.0,19.0,25.0,f3936_41,hsf_7
2140,,120.0,26.0,25.0,f3774_21,hsf_7
2141,,130.0,24.0,26.0,f4021_01,hsf_7
2142,,122.0,24.0,23.0,f3928_39,hsf_7
2143,,126.0,23.0,25.0,f4040_28,hsf_7
2144,,127.0,24.0,26.0,f3969_02,hsf_7
2145,,90.0,20.0,24.0,f4022_12,hsf_7
2146,,127.0,15.0,22.0,f3896_07,hsf_7
2147,,127.0,25.0,25.0,f3850_20,hsf_7
2148,,128.0,24.0,25.0,f3717_48,hsf_7
2149,,120.0,27.0,25.0,f3935_48,hsf_7
2150,,129.0,24.0,23.0,f3975_15,hsf_7
2151,,118.0,24.0,26.0,f3769_10,hsf_7
2152,,126.0,25.0,26.0,f3768_02,hsf_7
2153,,123.0,25.0,26.0,f4016_16,hsf_7
2154,,130.0,23.0,26.0,f3692_49,hsf_7
2155,,118.0,24.0,26.0,f3646_15,hsf_7
2156,,116.0,26.0,26.0,f3909_46,hsf_7
2157,,80.0,20.0,25.0,f3720_15,hsf_7
2158,,130.0,26.0,26.0,f3611_14,hsf_7
2159,,127.0,23.0,27.0,f3869_23,hsf_7
2160,,122.0,24.0,25.0,f3628_27,hsf_7
2161,,118.0,26.0,25.0,f3616_07,hsf_7
2162,,124.0,23.0,26.0,f3989_21,hsf_7
2163,,126.0,24.0,9.0,f3650_20,hsf_7
2164,,112.0,16.0,24.0,f3839_11,hsf_7
2165,,115.0,25.0,17.0,f3856_34,hsf_7
2166,,125.0,18.0,26.0,f3789_16,hsf_7
2167,,129.0,25.0,25.0,f3892_07,hsf_7
2168,,126.0,26.0,25.0,f3675_24,hsf_7
2169,,112.0,23.0,24.0,f4070_43,hsf_7
2170,,105.0,25.0,22.0,f3826_07,hsf_7
2171,,130.0,26.0,26.0,f3838_46,hsf_7
2172,,120.0,24.0,24.0,f3915_05,hsf_7
2173,,130.0,24.0,26.0,f3945_00,hsf_7
2174,,130.0,26.0,26.0,f3621_14,hsf_7
2175,,85.0,22.0,27.0,f3606_19,hsf_7
2176,,104.0,14.0,6.0,f3705_48,hsf_7
2177,,126.0,21.0,15.0,f4084_14,hsf_7
2178,,119.0,26.0,26.0,f3745_12,hsf_7
2179,,128.0,25.0,23.0,f3610_45,hsf_7
2180,,127.0,12.0,26.0,f4038_15,hsf_7
2181,,129.0,24.0,26.0,f3757_19,hsf_7
2182,,110.0,26.0,22.0,f3741_12,hsf_7
2183,,128.0,24.0,26.0,f4062_17,hsf_7
2184,,75.0,21.0,11.0,f4064_46,hsf_7
2185,,120.0,23.0,26.0,f3994_27,hsf_7
2186,,111.0,20.0,15.0,f4087_40,hsf_7
2187,,130.0,26.0,26.0,f3708_28,hsf_7
2188,,109.0,23.0,23.0,f3785_26,hsf_7
2189,,127.0,25.0,26.0,f4036_01,hsf_7
2190,,118.0,24.0,25.0,f3776_05,hsf_7
2191,,105.0,19.0,24.0,f3842_45,hsf_7
2192,,121.0,21.0,25.0,f3738_16,hsf_7
2193,,130.0,26.0,27.0,f4047_15,hsf_7
2194,,95.0,24.0,25.0,f4097_41,hsf_7
2195,,109.0,22.0,26.0,f3619_19,hsf_7
2196,,106.0,26.0,19.0,f3800_17,hsf_7
2197,,126.0,21.0,26.0,f3682_45,hsf_7
2198,,95.0,15.0,22.0,f3784_14,hsf_7
2199,,120.0,26.0,25.0,f3724_32,hsf_7
2200,,106.0,19.0,22.0,f3888_32,hsf_7
2201,,101.0,16.0,20.0,f4050_05,hsf_7
2202,,114.0,25.0,27.0,f3941_08,hsf_7
2203,,126.0,22.0,23.0,f3669_35,hsf_7
2204,,119.0,25.0,23.0,f3817_22,hsf_7
2205,,124.0,26.0,25.0,f3835_39,hsf_7
2206,,127.0,24.0,27.0,f3721_04,hsf_7
2207,,108.0,16.0,23.0,f3819_19,hsf_7
2208,,118.0,26.0,26.0,f3806_01,hsf_7
2209,,108.0,23.0,26.0,f3660_26,hsf_7
2210,,128.0,23.0,25.0,f3899_30,hsf_7
2211,,128.0,22.0,26.0,f3633_29,hsf_7
2212,,130.0,25.0,23.0,f3891_31,hsf_7
2213,,128.0,24.0,24.0,f3916_23,hsf_7
2214,,126.0,26.0,26.0,f3672_20,hsf_7
2215,,127.0,21.0,25.0,f3897_45,hsf_7
2216,,126.0,26.0,25.0,f3709_31,hsf_7
2217,,116.0,21.0,26.0,f3893_01,hsf_7
2218,,129.0,26.0,26.0,f3963_34,hsf_7
2219,,121.0,17.0,24.0,f3728_28,hsf_7
2220,,130.0,23.0,26.0,f3685_08,hsf_7
2221,,125.0,23.0,24.0,f3713_40,hsf_7
2222,,118.0,24.0,20.0,f3766_48,hsf_7
2223,,124.0,22.0,26.0,f3631_34,hsf_7
2224,,122.0,26.0,25.0,f4059_48,hsf_7
2225,,130.0,25.0,26.0,f3890_40,hsf_7
2226,,128.0,26.0,26.0,f4000_40,hsf_7
2227,,118.0,22.0,26.0,f3878_43,hsf_7
2228,,111.0,13.0,23.0,f3866_43,hsf_7
2229,,128.0,23.0,24.0,f3764_37,hsf_7
2230,,114.0,25.0,23.0,f3693_03,hsf_7
2231,,128.0,25.0,26.0,f3887_39,hsf_7
2232,,122.0,23.0,26.0,f3622_43,hsf_7
2233,,116.0,8.0,16.0,f4093_35,hsf_7
2234,,126.0,26.0,26.0,f3780_30,hsf_7
2235,,113.0,25.0,19.0,f3703_10,hsf_7
2236,,123.0,18.0,24.0,f3652_48,hsf_7
2237,,114.0,13.0,22.0,f3602_12,hsf_7
2238,,130.0,24.0,26.0,f4026_43,hsf_7
2239,,127.0,26.0,25.0,f3718_40,hsf_7
2240,,127.0,20.0,23.0,f3849_21,hsf_7
2241,,123.0,24.0,24.0,f3730_33,hsf_7
2242,,111.0,23.0,26.0,f3855_47,hsf_7
2243,,130.0,26.0,26.0,f3848_28,hsf_7
2244,,125.0,24.0,25.0,f3818_27,hsf_7
2245,,130.0,25.0,26.0,f3828_24,hsf_7
2246,,110.0,25.0,24.0,f4003_07,hsf_7
2247,,125.0,24.0,25.0,f3701_44,hsf_7
2248,,71.0,13.0,24.0,f3747_12,hsf_7
2249,,113.0,24.0,26.0,f3640_13,hsf_7
2250,,128.0,26.0,26.0,f3822_47,hsf_7
2251,,129.0,26.0,25.0,f3729_27,hsf_7
2252,,128.0,26.0,25.0,f4025_17,hsf_7
2253,,128.0,25.0,26.0,f3943_12,hsf_7
2254,,131.0,25.0,25.0,f3609_24,hsf_7
2255,,129.0,24.0,24.0,f3756_06,hsf_7
2256,,126.0,23.0,23.0,f3868_35,hsf_7
2257,,129.0,23.0,26.0,f4001_45,hsf_7
2258,,113.0,23.0,21.0,f3762_40,hsf_7
2259,,117.0,23.0,22.0,f3761_12,hsf_7
2260,,116.0,26.0,26.0,f3998_40,hsf_7
2261,,126.0,19.0,22.0,f4065_47,hsf_7
2262,,130.0,24.0,26.0,f3861_21,hsf_7
2263,,130.0,25.0,26.0,f4067_23,hsf_7
2264,,124.0,19.0,23.0,f3641_13,hsf_7
2265,,126.0,25.0,24.0,f3734_01,hsf_7
2266,,128.0,26.0,22.0,f3986_31,hsf_7
2267,,125.0,23.0,25.0,f3930_25,hsf_7
2268,,123.0,22.0,24.0,f3979_36,hsf_7
2269,,128.0,26.0,26.0,f3668_33,hsf_7
2270,,121.0,22.0,26.0,f3972_19,hsf_7
2271,,130.0,26.0,25.0,f4081_24,hsf_7
2272,,120.0,25.0,23.0,f3938_46,hsf_7
2273,,110.0,23.0,23.0,f4017_11,hsf_7
2274,,129.0,25.0,23.0,f3908_41,hsf_7
2275,,107.0,25.0,20.0,f4054_12,hsf_7
2276,,130.0,24.0,26.0,f3790_48,hsf_7
2277,,121.0,19.0,25.0,f4082_29,hsf_7
2278,,127.0,25.0,26.0,f3700_25,hsf_7
2279,,115.0,23.0,26.0,f3812_06,hsf_7
2280,,120.0,26.0,26.0,f3844_11,hsf_7
2281,,130.0,26.0,26.0,f3680_36,hsf_7
2282,,124.0,26.0,24.0,f3748_29,hsf_7
2283,,125.0,21.0,24.0,f3618_26,hsf_7
2284,,123.0,25.0,24.0,f4035_29,hsf_7
2285,,130.0,26.0,26.0,f3858_25,hsf_7
2286,,126.0,26.0,25.0,f3879_35,hsf_7
2287,,115.0,24.0,26.0,f4015_05,hsf_7
2288,,130.0,26.0,21.0,f3968_18,hsf_7
2289,,107.0,21.0,24.0,f3607_15,hsf_7
2290,,128.0,23.0,23.0,f3925_41,hsf_7
2291,,122.0,24.0,26.0,f3637_45,hsf_7
2292,,125.0,24.0,24.0,f4037_48,hsf_7
2293,,126.0,20.0,26.0,f4045_31,hsf_7
2294,,122.0,22.0,26.0,f3624_44,hsf_7
2295,,128.0,25.0,26.0,f3977_39,hsf_7
2296,,130.0,20.0,25.0,f3749_27,hsf_7
2297,,128.0,23.0,25.0,f4006_12,hsf_7
2298,,124.0,20.0,25.0,f3889_26,hsf_7
2299,,130.0,25.0,26.0,f4002_46,hsf_7
2300,,125.0,22.0,1.0,f3632_10,hsf_7
2301,,119.0,24.0,24.0,f3932_35,hsf_7
2302,,126.0,26.0,27.0,f3823_46,hsf_7
2303,,114.0,24.0,23.0,f3965_14,hsf_7
2304,,57.0,20.0,25.0,f3696_44,hsf_7
2305,,116.0,17.0,25.0,f3803_39,hsf_7
2306,,120.0,20.0,25.0,f3698_01,hsf_7
2307,,128.0,26.0,23.0,f3773_14,hsf_7
2308,,122.0,24.0,20.0,f3643_29,hsf_7
2309,,105.0,24.0,26.0,f4030_29,hsf_7
2310,,124.0,25.0,25.0,f3651_18,hsf_7
2311,,115.0,25.0,25.0,f3988_14,hsf_7
2312,,121.0,19.0,25.0,f3894_37,hsf_7
2313,,123.0,25.0,26.0,f3981_38,hsf_7
2314,,117.0,26.0,23.0,f3770_21,hsf_7
2315,,126.0,25.0,26.0,f3638_42,hsf_7
2316,,130.0,25.0,27.0,f3712_14,hsf_7
2317,,126.0,26.0,26.0,f3919_18,hsf_7
2318,,90.0,24.0,21.0,f3929_28,hsf_7
2319,,89.0,22.0,23.0,f3995_18,hsf_7
2320,,123.0,20.0,26.0,f3950_44,hsf_7
2321,,107.0,24.0,23.0,f3931_13,hsf_7
2322,,126.0,20.0,25.0,f3677_29,hsf_7
2323,,119.0,22.0,21.0,f3791_09,hsf_7
2324,,115.0,21.0,25.0,f3934_45,hsf_7
2325,,126.0,26.0,26.0,f4076_42,hsf_7
2326,,117.0,23.0,26.0,f3630_14,hsf_7
2327,,147.0,31.0,27.0,f3918_03,hsf_7
2328,,121.0,23.0,25.0,f4060_46,hsf_7
2329,,130.0,26.0,26.0,f3807_11,hsf_7
2330,,122.0,25.0,27.0,f3857_01,hsf_7
2331,,129.0,26.0,25.0,f3885_04,hsf_7
2332,,128.0,24.0,27.0,f3814_43,hsf_7
2333,,128.0,26.0,24.0,f3898_28,hsf_7
2334,,119.0,25.0,26.0,f4069_03,hsf_7
2335,,121.0,24.0,22.0,f4061_16,hsf_7
2336,,124.0,25.0,26.0,f4055_44,hsf_7
2337,,122.0,23.0,25.0,f3767_45,hsf_7
2338,,126.0,25.0,25.0,f3654_03,hsf_7
2339,,130.0,3.0,11.0,f3626_35,hsf_7
2340,,123.0,21.0,24.0,f3735_09,hsf_7
2341,,113.0,22.0,18.0,f3645_14,hsf_7
2342,,129.0,23.0,26.0,f3895_38,hsf_7
2343,,118.0,26.0,24.0,f3907_43,hsf_7
2344,,118.0,24.0,25.0,f3798_08,hsf_7
2345,,127.0,24.0,26.0,f3985_04,hsf_7
2346,,79.0,6.0,18.0,f3797_07,hsf_7
2347,,112.0,22.0,26.0,f3656_42,hsf_7
2348,,130.0,24.0,24.0,f3902_40,hsf_7
2349,,104.0,23.0,9.0,f3636_24,hsf_7
2350,,126.0,24.0,25.0,f3911_34,hsf_7
2351,,126.0,23.0,27.0,f3837_30,hsf_7
2352,,118.0,23.0,26.0,f3808_45,hsf_7
2353,,124.0,25.0,26.0,f3947_36,hsf_7
2354,,120.0,24.0,23.0,f3827_08,hsf_7
2355,,123.0,26.0,26.0,f3852_32,hsf_7
2356,,127.0,26.0,24.0,f3974_03,hsf_7
2357,,117.0,25.0,26.0,f3910_30,hsf_7
2358,,130.0,26.0,26.0,f4075_12,hsf_7
2359,,130.0,26.0,26.0,f3686_49,hsf_7
2360,,118.0,25.0,27.0,f3727_12,hsf_7
2361,,101.0,21.0,24.0,f4098_19,hsf_7
2362,,128.0,25.0,25.0,f3779_49,hsf_7
2363,,130.0,24.0,25.0,f4056_41,hsf_7
2364,,129.0,27.0,25.0,f4005_01,hsf_7
2365,,124.0,26.0,26.0,f4078_05,hsf_7
2366,,104.0,25.0,25.0,f3726_09,hsf_7
2367,,129.0,26.0,26.0,f3824_05,hsf_7
2368,,125.0,24.0,23.0,f3875_35,hsf_7
2369,,122.0,25.0,25.0,f3781_28,hsf_7
2370,,115.0,20.0,25.0,f3830_48,hsf_7
2371,,115.0,9.0,13.0,f4085_42,hsf_7
2372,,103.0,24.0,25.0,f3999_42,hsf_7
2373,,119.0,20.0,23.0,f4010_12,hsf_7
2374,,128.0,25.0,26.0,f3862_40,hsf_7
2375,,130.0,26.0,26.0,f3649_28,hsf_7
2376,,126.0,26.0,26.0,f3809_17,hsf_7
2377,,117.0,20.0,21.0,f3617_43,hsf_7
2378,,127.0,20.0,24.0,f3787_15,hsf_7
2379,,102.0,25.0,23.0,f3796_14,hsf_7
2380,,128.0,26.0,26.0,f3836_27,hsf_7
2381,,130.0,25.0,26.0,f4018_10,hsf_7
2382,,130.0,23.0,26.0,f3752_35,hsf_7
2383,,115.0,26.0,26.0,f3903_05,hsf_7
2384,,130.0,25.0,26.0,f3684_46,hsf_7
2385,,124.0,25.0,24.0,f3962_36,hsf_7
2386,,112.0,21.0,23.0,f3996_02,hsf_7
2387,,115.0,23.0,20.0,f4044_44,hsf_7
2388,,120.0,24.0,24.0,f3870_03,hsf_7
2389,,120.0,26.0,24.0,f3937_40,hsf_7
2390,,118.0,25.0,26.0,f3759_43,hsf_7
2391,,120.0,26.0,26.0,f3625_17,hsf_7
2392,,128.0,24.0,26.0,f3883_18,hsf_7
2393,,126.0,22.0,24.0,f3648_17,hsf_7
2394,,130.0,26.0,26.0,f3954_30,hsf_7
2395,,119.0,27.0,20.0,f3604_21,hsf_7
2396,,115.0,23.0,23.0,f3922_38,hsf_7
2397,,130.0,26.0,26.0,f3783_47,hsf_7
2398,,130.0,26.0,26.0,f3865_26,hsf_7
2399,,127.0,23.0,25.0,f3801_00,hsf_7
2400,,120.0,24.0,26.0,f3786_04,hsf_7
2401,,110.0,22.0,24.0,f3983_27,hsf_7
2402,,128.0,26.0,26.0,f4020_15,hsf_7
2403,,122.0,24.0,23.0,f3702_47,hsf_7
2404,,127.0,26.0,26.0,f3751_39,hsf_7
2405,,115.0,16.0,18.0,f3813_08,hsf_7
2406,,127.0,25.0,23.0,f4029_29,hsf_7
2407,,126.0,25.0,26.0,f3805_07,hsf_7
2408,,130.0,23.0,27.0,f4007_21,hsf_7
2409,,130.0,24.0,26.0,f4013_32,hsf_7
2410,,125.0,25.0,25.0,f4096_14,hsf_7
2411,,123.0,22.0,27.0,f3687_48,hsf_7
2412,,119.0,26.0,26.0,f3886_02,hsf_7
2413,,115.0,25.0,26.0,f3825_12,hsf_7
2414,,126.0,25.0,22.0,f3816_24,hsf_7
2415,,128.0,26.0,26.0,f3811_12,hsf_7
2416,,118.0,12.0,11.0,f4086_36,hsf_7
2417,,110.0,22.0,23.0,f3664_18,hsf_7
2418,,125.0,25.0,24.0,f3946_04,hsf_7
2419,,129.0,25.0,26.0,f3678_17,hsf_7
2420,,130.0,24.0,25.0,f3722_39,hsf_7
2421,,129.0,23.0,22.0,f3917_03,hsf_7
2422,,128.0,26.0,25.0,f3958_42,hsf_7
2423,,116.0,27.0,26.0,f4033_05,hsf_7
2424,,120.0,27.0,21.0,f3688_07,hsf_7
2425,,123.0,22.0,24.0,f3663_13,hsf_7
2426,,67.0,17.0,24.0,f3820_39,hsf_7
2427,,115.0,18.0,23.0,f3711_08,hsf_7
2428,,127.0,21.0,27.0,f3614_06,hsf_7
2429,,115.0,26.0,26.0,f3829_26,hsf_7
2430,,128.0,8.0,25.0,f4009_27,hsf_7
2431,,130.0,24.0,26.0,f3987_13,hsf_7
2432,,123.0,21.0,25.0,f3665_22,hsf_7
2433,,128.0,26.0,26.0,f3716_43,hsf_7
